date,beef,veal,pork,lamb_and_mutton,broilers,other_chicken,turkey
1996-03-01 00:00:00,2035.0,30.0,1422.0,27.0,2155.1999999999998,,424.69999999999999
1996-04-01 00:00:00,2154.0,28.0,1485.0,25.0,2201.6999999999998,,436.60000000000002
1996-05-01 00:00:00,2302.0,30.0,1413.0,21.0,2299.4000000000001,,485.19999999999999
1996-06-01 00:00:00,2186.0,29.0,1206.0,18.0,2069.8000000000002,,456.10000000000002
1996-07-01 00:00:00,2194.0,32.0,1340.0,20.0,2233.3000000000002,,489.0
1996-08-01 00:00:00,2262.0,32.0,1395.0,20.0,2277.8000000000002,,481.60000000000002
1996-09-01 00:00:00,1934.0,31.0,1408.0,20.0,2117.0,,444.39999999999998
1996-10-01 00:00:00,2179.0,34.0,1591.0,23.0,2414.3000000000002,,523.39999999999998
1996-11-01 00:00:00,1955.0,30.0,1429.0,21.0,2013.2,,468.39999999999998
1996-12-01 00:00:00,1950.0,31.0,1429.0,22.0,2099.8000000000002,,410.89999999999998
1997-01-01 00:00:00,2222.0,31.0,1461.0,20.0,2370.1999999999998,,442.10000000000002
1997-02-01 00:00:00,1919.0,27.0,1309.0,21.0,2097.8000000000002,,391.69999999999999
1997-03-01 00:00:00,1966.0,28.0,1422.0,26.0,2170.5999999999999,,401.89999999999998
1997-04-01 00:00:00,2095.0,28.0,1446.0,22.0,2353.9000000000001,,452.19999999999999
1997-05-01 00:00:00,2189.0,26.0,1332.0,22.0,2343.8000000000002,,468.5
1997-06-01 00:00:00,2132.0,26.0,1312.0,21.0,2239.6999999999998,,483.30000000000001
1997-07-01 00:00:00,2256.0,27.0,1354.0,20.0,2307.3000000000002,,491.80000000000001
1997-08-01 00:00:00,2221.0,25.0,1352.0,19.0,2272.4000000000001,,456.30000000000001
1997-09-01 00:00:00,2126.0,28.0,1490.0,21.0,2283.9000000000001,,462.60000000000002
1997-10-01 00:00:00,2300.0,28.0,1652.0,22.0,2500.0,,513.70000000000005
1997-11-01 00:00:00,1934.0,24.0,1473.0,20.0,2025.5,,453.5
1997-12-01 00:00:00,2024.0,26.0,1641.0,23.0,2305.5999999999999,,460.39999999999998
1998-01-01 00:00:00,2157.0,24.0,1634.0,21.0,2368.5,,433.69999999999999
1998-02-01 00:00:00,1977.0,21.0,1457.0,21.0,2144.9000000000001,,410.89999999999998
1998-03-01 00:00:00,2081.0,23.0,1596.0,26.0,2332.5999999999999,,440.89999999999998
1998-04-01 00:00:00,2090.0,20.0,1566.0,25.0,2383.1999999999998,,446.89999999999998
1998-05-01 00:00:00,2123.0,19.0,1419.0,19.0,2259.5999999999999,,421.19999999999999
1998-06-01 00:00:00,2248.0,20.0,1444.0,20.0,2347.3000000000002,,457.89999999999998
1998-07-01 00:00:00,2213.0,21.0,1529.0,18.0,2354.0999999999999,,459.30000000000001
1998-08-01 00:00:00,2228.0,20.0,1505.0,17.0,2265.6999999999998,,413.19999999999999
1998-09-01 00:00:00,2197.0,22.0,1591.0,19.0,2322.0999999999999,,429.5
1998-10-01 00:00:00,2236.0,21.0,1757.0,20.0,2496.9000000000001,,474.30000000000001
1998-11-01 00:00:00,2003.0,19.0,1683.0,19.0,2192.4000000000001,,461.60000000000002
1998-12-01 00:00:00,2100.0,22.0,1799.0,23.0,2395.3000000000002,,431.10000000000002
1999-01-01 00:00:00,2170.0,18.0,1628.0,18.0,2425.6999999999998,,410.89999999999998
1999-02-01 00:00:00,1998.0,17.0,1501.0,20.0,2263.8000000000002,,363.80000000000001
1999-03-01 00:00:00,2231.0,20.0,1737.0,29.0,2607.4000000000001,,431.69999999999999
1999-04-01 00:00:00,2155.0,18.0,1629.0,21.0,2528.0999999999999,,439.30000000000001
1999-05-01 00:00:00,2151.0,17.0,1417.0,18.0,2476.0,,440.80000000000001
1999-06-01 00:00:00,2321.0,19.0,1584.0,17.0,2587.6999999999998,,455.60000000000002
1999-07-01 00:00:00,2256.0,19.0,1489.0,17.0,2471.4000000000001,,438.19999999999999
1999-08-01 00:00:00,2307.0,20.0,1565.0,19.0,2516.4000000000001,,468.80000000000001
1999-09-01 00:00:00,2275.0,20.0,1618.0,19.0,2497.9000000000001,,454.89999999999998
1999-10-01 00:00:00,2265.0,19.0,1698.0,20.0,2481.0,,472.60000000000002
1999-11-01 00:00:00,2144.0,19.0,1707.0,22.0,2420.0999999999999,,490.0
1999-12-01 00:00:00,2113.0,20.0,1705.0,24.0,2466.0,,430.0
2000-01-01 00:00:00,2178.0,17.0,1572.0,19.0,2427.5999999999999,,399.89999999999998
2000-02-01 00:00:00,2175.0,18.0,1558.0,20.0,2487.9000000000001,,414.89999999999998
2000-03-01 00:00:00,2300.0,20.0,1704.0,24.0,2687.9000000000001,,469.69999999999999
2000-04-01 00:00:00,2027.0,17.0,1398.0,23.0,2340.4000000000001,,416.5
2000-05-01 00:00:00,2303.0,19.0,1542.0,17.0,2741.6999999999998,,492.30000000000001
2000-06-01 00:00:00,2369.0,18.0,1538.0,17.0,2672.1999999999998,,483.39999999999998
2000-07-01 00:00:00,2202.0,18.0,1409.0,16.0,2417.6999999999998,,425.89999999999998
2000-08-01 00:00:00,2437.0,17.0,1643.0,18.0,2754.4000000000001,,486.60000000000002
2000-09-01 00:00:00,2275.0,17.0,1554.0,17.0,2421.8000000000002,,427.80000000000001
2000-10-01 00:00:00,2345.0,18.0,1717.0,18.0,2632.5,,499.60000000000002
2000-11-01 00:00:00,2169.0,18.0,1714.0,20.0,2553.3000000000002,,482.30000000000001
2000-12-01 00:00:00,1997.0,18.0,1579.0,21.0,2357.6999999999998,,403.39999999999998
2001-01-01 00:00:00,2205.0,18.0,1693.0,19.0,2622.1999999999998,42.700000000000003,461.19999999999999
2001-02-01 00:00:00,1881.0,16.0,1486.0,17.0,2322.1999999999998,39.700000000000003,409.30000000000001
2001-03-01 00:00:00,2096.0,16.0,1626.0,23.0,2588.5999999999999,44.399999999999999,462.0
2001-04-01 00:00:00,1939.0,15.0,1533.0,20.0,2515.6999999999998,42.200000000000003,428.80000000000001
2001-05-01 00:00:00,2294.0,16.0,1555.0,17.0,2835.5999999999999,45.600000000000001,488.30000000000001
2001-06-01 00:00:00,2269.0,16.0,1458.0,16.0,2636.5999999999999,44.0,463.89999999999998
2001-07-01 00:00:00,2177.0,16.0,1435.0,17.0,2592.8000000000002,42.5,470.10000000000002
2001-08-01 00:00:00,2425.0,17.0,1600.0,19.0,2850.6999999999998,46.600000000000001,494.89999999999998
2001-09-01 00:00:00,2121.0,15.0,1513.0,16.0,2438.6999999999998,40.899999999999999,429.10000000000002
2001-10-01 00:00:00,2389.0,18.0,1838.0,20.0,2897.1999999999998,47.0,541.29999999999995
2001-11-01 00:00:00,2201.0,16.0,1733.0,20.0,2500.6999999999998,39.399999999999999,493.0
2001-12-01 00:00:00,2110.0,16.0,1668.0,19.0,2464.8000000000002,40.899999999999999,419.80000000000001
2002-01-01 00:00:00,2331.0,16.899999999999999,1717.0,17.699999999999999,2779.9000000000001,48.0,482.69999999999999
2002-02-01 00:00:00,1987.0,14.300000000000001,1482.0,17.800000000000001,2453.5999999999999,40.799999999999997,448.19999999999999
2002-03-01 00:00:00,2059.0,15.0,1581.0,22.199999999999999,2585.0999999999999,42.799999999999997,447.19999999999999
2002-04-01 00:00:00,2195.0,16.100000000000001,1672.0,19.100000000000001,2751.8000000000002,47.299999999999997,491.30000000000001
2002-05-01 00:00:00,2336.0,15.5,1646.0,19.5,2894.9000000000001,46.5,496.80000000000001
2002-06-01 00:00:00,2302.0,14.6,1479.0,15.1,2587.0999999999999,44.0,452.89999999999998
2002-07-01 00:00:00,2427.0,16.699999999999999,1557.0,16.300000000000001,2826.5,48.299999999999997,485.60000000000002
2002-08-01 00:00:00,2469.0,16.699999999999999,1637.0,16.600000000000001,2828.3000000000002,49.200000000000003,481.89999999999998
2002-09-01 00:00:00,2201.0,16.300000000000001,1638.0,17.600000000000001,2596.4000000000001,46.399999999999999,444.60000000000002
2002-10-01 00:00:00,2512.0,18.699999999999999,1831.0,19.699999999999999,2953.3000000000002,50.700000000000003,525.89999999999998
2002-11-01 00:00:00,2164.0,16.899999999999999,1709.0,17.800000000000001,2455.5,40.899999999999999,492.30000000000001
2002-12-01 00:00:00,2107.0,18.0,1715.0,18.5,2527.4000000000001,42.200000000000003,463.39999999999998
2003-01-01 00:00:00,2291.0,17.800000000000001,1752.0,16.0,2774.5999999999999,45.200000000000003,479.80000000000001
2003-02-01 00:00:00,1942.0,15.800000000000001,1523.0,15.1,2419.5,39.5,431.39999999999998
2003-03-01 00:00:00,2048.0,16.5,1623.0,18.100000000000001,2592.4000000000001,41.100000000000001,468.5
2003-04-01 00:00:00,2151.0,16.0,1659.0,19.5,2733.5999999999999,43.5,474.39999999999998
2003-05-01 00:00:00,2360.0,15.800000000000001,1551.0,15.199999999999999,2781.1999999999998,44.0,481.69999999999999
2003-06-01 00:00:00,2391.0,15.0,1531.0,15.199999999999999,2759.8000000000002,44.5,482.5
2003-07-01 00:00:00,2439.0,14.800000000000001,1580.0,15.699999999999999,2888.0999999999999,46.5,493.5
2003-08-01 00:00:00,2328.0,14.1,1559.0,15.699999999999999,2742.3000000000002,41.399999999999999,455.60000000000002
2003-09-01 00:00:00,2314.0,15.300000000000001,1668.0,16.899999999999999,2817.1999999999998,40.200000000000003,459.60000000000002
2003-10-01 00:00:00,2212.0,16.300000000000001,1912.0,17.899999999999999,3052.8000000000002,43.700000000000003,528.39999999999998
2003-11-01 00:00:00,1783.0,15.199999999999999,1718.0,16.300000000000001,2423.9000000000001,33.899999999999999,455.5
2003-12-01 00:00:00,1978.0,19.0,1869.0,18.0,2763.5999999999999,39.100000000000001,439.39999999999998
2004-01-01 00:00:00,1926.0,16.0,1758.0,15.5,2823.5999999999999,39.200000000000003,440.0
2004-02-01 00:00:00,1804.0,14.5,1571.0,14.800000000000001,2467.8000000000002,32.299999999999997,398.0
2004-03-01 00:00:00,2108.0,14.1,1801.0,22.199999999999999,2903.1999999999998,45.100000000000001,470.89999999999998
2004-04-01 00:00:00,1956.0,13.9,1725.0,17.5,2814.1999999999998,42.200000000000003,449.19999999999999
2004-05-01 00:00:00,2070.0,13.699999999999999,1500.0,13.1,2771.4000000000001,39.200000000000003,449.10000000000002
2004-06-01 00:00:00,2227.0,13.300000000000001,1672.0,15.6,2906.4000000000001,43.700000000000003,467.5
2004-07-01 00:00:00,2104.0,13.300000000000001,1576.0,14.199999999999999,2875.8000000000002,43.5,462.0
2004-08-01 00:00:00,2151.0,14.0,1699.0,15.199999999999999,2989.5,45.700000000000003,469.60000000000002
2004-09-01 00:00:00,2105.0,12.9,1772.0,16.300000000000001,2974.0999999999999,46.5,458.5
2004-10-01 00:00:00,2114.0,12.4,1779.0,16.300000000000001,2903.5999999999999,43.700000000000003,466.19999999999999
2004-11-01 00:00:00,1941.0,13.800000000000001,1799.0,16.5,2479.3000000000002,40.600000000000001,483.19999999999999
2004-12-01 00:00:00,2042.0,14.9,1857.0,17.0,2836.9000000000001,42.5,440.0
2005-01-01 00:00:00,1915.5999999999999,13.300000000000001,1704.8,14.5,2884.0999999999999,38.700000000000003,455.30000000000001
2005-02-01 00:00:00,1767.4000000000001,12.0,1629.2,15.1,2667.9000000000001,38.799999999999997,409.19999999999999
2005-03-01 00:00:00,2041.7,13.300000000000001,1803.7,19.5,3036.4000000000001,46.5,463.10000000000002
2005-04-01 00:00:00,1887.8,13.0,1703.4000000000001,15.5,2855.4000000000001,44.399999999999999,446.0
2005-05-01 00:00:00,2074.0,13.199999999999999,1611.4000000000001,14.800000000000001,3023.1999999999998,45.100000000000001,461.0
2005-06-01 00:00:00,2227.0,13.199999999999999,1706.5,15.300000000000001,3055.4000000000001,48.100000000000001,490.0
2005-07-01 00:00:00,2082.8000000000002,12.4,1505.0,13.4,2814.3000000000002,42.0,432.0
2005-08-01 00:00:00,2319.0,13.699999999999999,1752.3,15.4,3113.3000000000002,47.200000000000003,488.39999999999998
2005-09-01 00:00:00,2158.0,13.199999999999999,1743.0,15.6,3011.0999999999999,42.200000000000003,454.5
2005-10-01 00:00:00,2080.6999999999998,12.6,1816.2,15.800000000000001,3044.6999999999998,41.600000000000001,484.30000000000001
2005-11-01 00:00:00,2071.3000000000002,12.4,1843.2,15.800000000000001,2942.1999999999998,40.200000000000003,482.80000000000001
2005-12-01 00:00:00,2057.3000000000002,13.5,1866.3,16.5,2916.8000000000002,41.600000000000001,437.69999999999999
2006-01-01 00:00:00,2051.0,11.800000000000001,1820.5,16.300000000000001,3001.5999999999999,43.100000000000001,447.89999999999998
2006-02-01 00:00:00,1826.9000000000001,11.300000000000001,1637.0,14.699999999999999,2713.9000000000001,37.299999999999997,412.5
2006-03-01 00:00:00,2203.6999999999998,12.699999999999999,1877.5,18.300000000000001,3098.5,45.299999999999997,490.5
2006-04-01 00:00:00,1969.2,10.4,1618.3,16.899999999999999,2774.4000000000001,40.5,432.60000000000002
2006-05-01 00:00:00,2309.0,12.699999999999999,1726.0,16.100000000000001,3158.5999999999999,45.399999999999999,493.80000000000001
2006-06-01 00:00:00,2446.0999999999999,12.4,1663.3,14.4,3046.9000000000001,46.299999999999997,509.0
2006-07-01 00:00:00,2213.5999999999999,11.199999999999999,1552.5999999999999,13.199999999999999,2836.0,39.200000000000003,456.89999999999998
2006-08-01 00:00:00,2450.0,12.800000000000001,1780.2,14.6,3133.9000000000001,46.299999999999997,501.0
2006-09-01 00:00:00,2169.9000000000001,12.1,1753.7,14.300000000000001,2900.5999999999999,39.700000000000003,461.39999999999998
2006-10-01 00:00:00,2236.4000000000001,13.199999999999999,1932.0,15.699999999999999,3185.0999999999999,44.0,540.89999999999998
2006-11-01 00:00:00,2226.5999999999999,12.9,1896.4000000000001,15.4,2912.3000000000002,40.600000000000001,506.0
2006-12-01 00:00:00,2049.5999999999999,13.1,1796.4000000000001,15.4,2737.8000000000002,36.899999999999999,429.10000000000002
2007-01-01 00:00:00,2166.0,14.300000000000001,1898.5,15.0,3029.8000000000002,39.5,482.39999999999998
2007-02-01 00:00:00,1952.5,12.1,1636.3,14.4,2667.9000000000001,36.299999999999997,445.30000000000001
2007-03-01 00:00:00,2118.1999999999998,13.5,1861.0,19.600000000000001,2927.8000000000002,39.5,481.89999999999998
2007-04-01 00:00:00,2015.0,11.9,1711.5,15.0,2885.4000000000001,38.600000000000001,463.10000000000002
2007-05-01 00:00:00,2285.0999999999999,12.300000000000001,1762.5999999999999,15.5,3171.8000000000002,44.799999999999997,511.19999999999999
2007-06-01 00:00:00,2348.5,11.199999999999999,1654.0999999999999,13.699999999999999,3027.0,45.0,507.19999999999999
2007-07-01 00:00:00,2256.6999999999998,10.699999999999999,1659.5,13.5,3055.0,44.600000000000001,505.19999999999999
2007-08-01 00:00:00,2450.5999999999999,10.300000000000001,1850.0,14.800000000000001,3181.1999999999998,47.399999999999999,522.20000000000005
2007-09-01 00:00:00,2094.6999999999998,9.4000000000000004,1746.0,13.6,2894.6999999999998,35.799999999999997,460.19999999999999
2007-10-01 00:00:00,2443.0,11.1,2145.0999999999999,16.399999999999999,3383.8000000000002,47.600000000000001,585.10000000000002
2007-11-01 00:00:00,2228.8000000000002,10.1,2045.2,16.100000000000001,3033.1999999999998,41.0,526.0
2007-12-01 00:00:00,2061.4000000000001,10.4,1972.7,15.4,2901.4000000000001,38.100000000000001,460.80000000000001
2008-01-01 00:00:00,2232.6999999999998,11.300000000000001,2159.0,14.699999999999999,3237.1999999999998,45.700000000000003,546.39999999999998
2008-02-01 00:00:00,2038.5999999999999,11.0,1902.7,15.0,2926.5,43.700000000000003,502.80000000000001
2008-03-01 00:00:00,2100.5,11.300000000000001,1962.0,16.0,2981.5999999999999,45.100000000000001,487.0
2008-04-01 00:00:00,2255.4000000000001,11.9,2015.5999999999999,15.300000000000001,3196.5999999999999,48.0,519.20000000000005
2008-05-01 00:00:00,2380.0999999999999,11.5,1815.5,15.0,3165.4000000000001,50.0,518.89999999999998
2008-06-01 00:00:00,2263.4000000000001,11.699999999999999,1761.8,13.1,3077.3000000000002,49.799999999999997,522.0
2008-07-01 00:00:00,2371.5999999999999,12.300000000000001,1852.5,13.699999999999999,3226.6999999999998,51.100000000000001,546.0
2008-08-01 00:00:00,2266.8000000000002,11.199999999999999,1803.9000000000001,13.300000000000001,3080.5,47.899999999999999,506.89999999999998
2008-09-01 00:00:00,2269.9000000000001,12.800000000000001,1975.8,14.5,3149.6999999999998,49.0,515.39999999999998
2008-10-01 00:00:00,2340.9000000000001,13.5,2159.9000000000001,15.0,3270.5999999999999,50.600000000000001,581.79999999999995
2008-11-01 00:00:00,1959.3,11.300000000000001,1886.0999999999999,12.800000000000001,2662.6999999999998,38.600000000000001,508.5
2008-12-01 00:00:00,2082.0,13.300000000000001,2052.0999999999999,15.4,2931.5,39.799999999999997,492.10000000000002
2009-01-01 00:00:00,2117.9000000000001,12.0,2027.0,13.300000000000001,2871.5999999999999,38.299999999999997,469.19999999999999
2009-02-01 00:00:00,1986.0,11.0,1817.3,12.699999999999999,2704.3000000000002,37.100000000000001,444.10000000000002
2009-03-01 00:00:00,2144.0,12.199999999999999,1969.7,15.9,2997.0,42.5,471.39999999999998
2009-04-01 00:00:00,2133.4000000000001,11.199999999999999,1925.0,15.5,2997.6999999999998,43.799999999999997,475.0
2009-05-01 00:00:00,2179.4000000000001,10.300000000000001,1716.8,13.0,2890.4000000000001,40.600000000000001,451.0
2009-06-01 00:00:00,2289.0,11.5,1847.7,13.800000000000001,3050.5999999999999,45.100000000000001,493.69999999999999
2009-07-01 00:00:00,2271.1999999999998,10.9,1828.5,13.9,3095.5,47.700000000000003,485.60000000000002
2009-08-01 00:00:00,2184.1999999999998,10.6,1868.9000000000001,13.300000000000001,3012.0999999999999,44.799999999999997,463.39999999999998
2009-09-01 00:00:00,2234.0999999999999,11.699999999999999,2002.0999999999999,14.800000000000001,3064.3000000000002,43.100000000000001,467.89999999999998
2009-10-01 00:00:00,2275.6999999999998,12.199999999999999,2089.0,14.300000000000001,3071.9000000000001,44.600000000000001,508.30000000000001
2009-11-01 00:00:00,2016.0999999999999,11.699999999999999,1921.7,14.300000000000001,2788.8000000000002,34.100000000000001,477.5
2009-12-01 00:00:00,2134.4000000000001,13.1,1985.3,15.9,2966.1999999999998,38.399999999999999,456.30000000000001
2010-01-01 00:00:00,2081.8000000000002,11.6,1809.7,12.800000000000001,2831.1999999999998,37.799999999999997,424.19999999999999
2010-02-01 00:00:00,1955.2,10.699999999999999,1757.5,12.4,2739.5,34.700000000000003,425.39999999999998
2010-03-01 00:00:00,2211.1999999999998,12.199999999999999,2040.0999999999999,17.699999999999999,3162.0,43.399999999999999,490.0
2010-04-01 00:00:00,2139.1999999999998,11.1,1849.0999999999999,12.9,3038.3000000000002,40.700000000000003,455.10000000000002
2010-05-01 00:00:00,2087.1999999999998,10.1,1621.3,12.6,3020.0,40.200000000000003,438.80000000000001
2010-06-01 00:00:00,2320.0,10.699999999999999,1831.7,14.1,3139.6999999999998,43.700000000000003,489.5
2010-07-01 00:00:00,2229.5999999999999,10.9,1702.2,12.800000000000001,3057.6999999999998,44.899999999999999,466.89999999999998
2010-08-01 00:00:00,2286.5999999999999,11.199999999999999,1815.3,12.800000000000001,3200.0,47.5,481.10000000000002
2010-09-01 00:00:00,2252.1999999999998,11.300000000000001,1883.5,13.1,3238.3000000000002,45.600000000000001,467.10000000000002
2010-10-01 00:00:00,2234.9000000000001,11.4,2002.7,13.1,3183.6999999999998,41.0,524.29999999999995
2010-11-01 00:00:00,2235.5,11.300000000000001,2068.0,14.4,3124.4000000000001,40.299999999999997,520.5
2010-12-01 00:00:00,2270.9000000000001,11.699999999999999,2055.4000000000001,14.9,3175.0,44.100000000000001,461.39999999999998
2011-01-01 00:00:00,2122.9000000000001,10.800000000000001,1896.2,11.199999999999999,3127.5,39.799999999999997,463.0
2011-02-01 00:00:00,2020.4000000000001,10.5,1768.0999999999999,10.9,2852.4000000000001,37.399999999999999,435.60000000000002
2011-03-01 00:00:00,2266.1999999999998,12.1,2054.4000000000001,14.1,3310.4000000000001,44.100000000000001,503.10000000000002
2011-04-01 00:00:00,2052.5,10.199999999999999,1790.7,14.4,2973.5,40.299999999999997,455.60000000000002
2011-05-01 00:00:00,2131.9000000000001,10.300000000000001,1759.7,12.9,3251.0999999999999,42.899999999999999,496.39999999999998
2011-06-01 00:00:00,2375.0,11.199999999999999,1820.0,12.6,3284.5999999999999,49.299999999999997,519.29999999999995
2011-07-01 00:00:00,2134.0999999999999,10.1,1637.0999999999999,10.9,3030.9000000000001,46.200000000000003,448.10000000000002
2011-08-01 00:00:00,2386.9000000000001,11.4,1892.0999999999999,13.1,3330.3000000000002,49.899999999999999,501.30000000000001
2011-09-01 00:00:00,2215.1999999999998,10.699999999999999,1954.4000000000001,11.800000000000001,3180.4000000000001,47.0,473.19999999999999
2011-10-01 00:00:00,2215.0999999999999,10.6,2033.2,11.699999999999999,3096.8000000000002,43.399999999999999,524.5
2011-11-01 00:00:00,2148.8000000000002,10.800000000000001,2086.6999999999998,12.6,2907.0999999999999,39.799999999999997,511.39999999999998
2011-12-01 00:00:00,2126.3000000000002,10.800000000000001,2065.5999999999999,12.5,2855.8000000000002,41.399999999999999,458.89999999999998
2012-01-01 00:00:00,2113.8000000000002,10.4,1987.0,12.1,3091.8000000000002,43.200000000000003,476.69999999999999
2012-02-01 00:00:00,2009.0,9.8000000000000007,1882.9000000000001,12.300000000000001,2954.0,38.799999999999997,466.80000000000001
2012-03-01 00:00:00,2159.8000000000002,10.0,1987.9000000000001,14.199999999999999,3043.6999999999998,40.100000000000001,502.10000000000002
2012-04-01 00:00:00,1990.5999999999999,9.9000000000000004,1841.7,12.9,2993.8000000000002,41.600000000000001,478.0
2012-05-01 00:00:00,2232.0,10.4,1926.8,13.6,3278.0,47.700000000000003,519.89999999999998
2012-06-01 00:00:00,2252.0999999999999,8.9000000000000004,1750.4000000000001,12.4,3105.3000000000002,49.200000000000003,506.60000000000002
2012-07-01 00:00:00,2200.8000000000002,9.5,1721.8,12.5,3127.0,43.399999999999999,497.19999999999999
2012-08-01 00:00:00,2367.5,10.1,1997.9000000000001,14.199999999999999,3317.4000000000001,51.0,530.10000000000002
2012-09-01 00:00:00,2016.0,8.8000000000000007,1911.0,12.5,2927.0999999999999,43.700000000000003,453.10000000000002
2012-10-01 00:00:00,2343.6999999999998,10.300000000000001,2210.4000000000001,14.199999999999999,3335.0,43.799999999999997,579.89999999999998
2012-11-01 00:00:00,2206.5999999999999,10.1,2078.6999999999998,12.4,3006.6999999999998,37.5,515.29999999999995
